,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
296,Hotel Marconi,"8,4",4,Estación central,2.1,1.021,"El Hotel Marconi, situado a 500 metros de la estación central de tren de Milán y a 50 metros de la parada de metro más cercana, ofrece habitaciones con canales Sky y aire acondicionado. La zona del vestíbulo cuenta con impresora, terminal con conexión a internet y conexión WiFi gratuitas.

El Marconi Hotel se encuentra en el distrito financiero de Milán, cerca de las tiendas de Corso Buenos Aires y a 15 minutos a pie de la catedral.

Las habitaciones disponen de suelo de parquet elegante y baño privado con cabina de ducha y secador de pelo. El desayuno incluye cruasanes recién hechos y capuchino excelente.

El establecimiento se encuentra a 13 km del centro de exposiciones Expo 2015 y a unos 50 minutos en coche del aeropuerto de Malpensa y del aeropuerto de Orio al Serio."
297,B&B Hotel Milano San Siro,"8,5",3,San Siro,5.4,827,"El B&B Hotel Milano San Siro ofrece habitaciones modernas y WiFi gratuita en todas las instalaciones. Se encuentra en Milán, a 5 minutos de la parada de metro Estadio de San Siro y a 15 minutos en coche del Centro de Exposiciones Rho.

Todas las habitaciones tienen aire acondicionado y Smart TV vía satélite con dispositivo Chromecast. El baño privado tiene secador de pelo.

El B&B Hotel Milano San Siro se halla a 3 km del Centro de Exposiciones Fiera Milano City, a 10 minutos en coche del parque Sempione y a 6 km de la catedral de Milán. También se pueden reservar visitas guiadas en la recepción."
298,BMORE Duomo - Luxury Apartments near Duomo,"9,1",4,Centro de Milán,0.1,4.229,"BMORE Duomo - Luxury Apartments near Duomo está en el centro de Milán, a 2 min a pie de Piazza del Duomo y a 200 metros de Duomo Milan, y ofrece alojamiento con zona de estar. Hay wifi gratis y se ofrece parking privado por un suplemento.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. También hay nevera, lavavajillas y microondas en la cocina, además de cafetera.

En el apartamento se sirve todas las mañanas un desayuno italiano.

Cerca del alojamiento hay puntos de interés como Duomo Metro Station, Galería Vittorio Emanuele y Montenapoleone Metro Station. El aeropuerto (Aeropuerto de Milán - Linate) está a 9 km."
299,Gardone Apartment - ampio Appartamento con 2 camere da letto - Comodo per Duomo!,"7,2",3,Ripamonti Corvetto,3.4,1.109,"Gardone Apartment - ampio Appartamento con 2 camere da letto - Comodo per Duomo! está en Milán, a 1,9 km de Porta Romana Metro Station, y dispone de alojamiento con terraza, wifi gratis, recepción 24 horas y servicio de conserjería. Este apartamento ofrece alojamiento con balcón.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Palacio Real está a 4,3 km del alojamiento, y Museo Del Novecento está a 4,4 km. El aeropuerto (Aeropuerto de Milán - Linate) está a 7 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
300,21 House of Stories Città Studi,"9,1",3,Città Studi,2.9,1.881,"El 21 House of Stories Città Studi se encuentra en Milán y ofrece restaurante, bar, centro de fitness y WiFi gratuita en todas las instalaciones.

Las habitaciones del hotel disponen de aire acondicionado, TV de pantalla plana y baño privado.

Todos los días se sirve un desayuno buffet continental.

El hotel está situado a 2 km de la galería de arte GAM Milano y a 2,3 km de la Villa Necchi Campiglio. El 21 House of Stories Città Studi se halla a 7 km del aeropuerto de Milán Linate, el más cercano."
301,IMHOME - Porta Vittoria,"8,1",3,Centro de Milán,1.3,1.210,"IMHOME - Porta Vittoria está en el centro de Milán, a 15 min a pie de Porta Romana Metro Station y a 1,1 km de Villa Necchi Campiglio, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. También hay nevera, horno y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro San Babila, Palacio Real y Museo Del Novecento. El aeropuerto (Aeropuerto de Milán - Linate) está a 6 km."
302,Design Apartment - Porta Romana - Duomo,"8,4",3,Centro de Milán,1.2,1.570,"Design Apartment - Porta Romana - Duomo ofrece alojamiento muy bien ubicado en pleno centro de Milán, y tiene vistas al jardín y jardín. Porta Romana Metro Station y Palacio Real están a 7 min a pie y a 1,2 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una sala de estar, una zona de cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Del Novecento, Villa Necchi Campiglio y Estación de metro San Babila. El aeropuerto (Aeropuerto de Milán - Linate) está a 7 km."
303,Sonder Atelier,"8,8",4,Porta Vittoria,1.6,1.405,"Sonder Atelier está a 8 min a pie de Porta Romana Metro Station y ofrece alojamiento con terraza. Hay wifi gratis y parking privado en el propio alojamiento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Villa Necchi Campiglio, Palacio Real y Estación de metro San Babila. El aeropuerto (Aeropuerto de Milán - Linate) está a 6 km."
304,INNSiDE by Meliá Milano Torre GalFa,"8,9",4,Estación central,2.5,1.155,"El INNSiDE by Melia Milano Torre GalFa está ubicado en Milán, a solo 250 metros de la estación de tren Milano Centrale, y cuenta con restaurante, bar, salón común y gimnasio con sistema InFit®. Además, este hotel de 4 estrellas ofrece habitaciones con aire acondicionado, WiFi gratuita, dispositivo Chromecast y baño privado.

El hotel gestiona las primeras 12 plantas de la emblemática Torre GalfA y cuenta con recepción 24 horas, servicio de habitaciones y consigna de equipaje. 

El hotel sirve un desayuno buffet a diario. El bar propone cócteles exclusivos y organiza conciertos en directo.

El INNSiDE by Melia Milano Torre GalFa se encuentra a menos de 1 km del complejo residencial Bosco Verticale y a 2 km del cementerio monumental. El aeropuerto de Milán-Linate, situado a 10 km, es el más cercano. Se proporciona un servicio de enlace con el aeropuerto por un suplemento."
305,Cà Bèla - Porta Romana,"8,9",3,Porta Romana,1.7,1.351,"Cà Bèla - Porta Romana está muy bien situado en el barrio de Porta Romana, Milán, a 2 min a pie de Porta Romana Metro Station, a 2,5 km de Villa Necchi Campiglio y a 1,9 km de Estación de metro San Babila. Este alojamiento ofrece cocina compartida y salón de uso común, además de wifi gratis en todo el alojamiento. Se ofrece parking privado por un suplemento.

En el hostal o pensión, las habitaciones cuentan con armario. Todas las unidades del alojamiento tienen baño privado con bidet y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones disponen de balcón. En Cà Bèla - Porta Romana, todas las habitaciones disponen de ropa de cama y toallas.

Palacio Real está a 1,9 km del alojamiento, y Museo Del Novecento está a 2 km. El aeropuerto (Aeropuerto de Milán - Linate) está a 7 km."
306,Ca' Monteggia Guest House,"9,0",,Centro de Milán,0.5,1.585,"El Ca' Monteggia es un establecimiento situado en el corazón de Milán, en un edificio histórico que fue el hogar del Dr. Giovan Battista Monteggia. Se encuentra junto a la Universidad de Milán y a 350 metros de la catedral de Milán.

Las habitaciones disponen de WiFi gratuita, aire acondicionado, TV de pantalla plana, caja fuerte y minibar. El baño privado incluye bañera o ducha, artículos de aseo gratuitos y secador de pelo.

El desayuno se sirve en la zona común bajo petición.

El Ca' Monteggia se encuentra a 5 minutos a pie de la parada de metro Missori y a 600 metros de la parada de metro Duomo. Se ofrecen descuentos en un aparcamiento asociado cercano."
307,"Kramer House, in the fashion district!","8,6",4,Centro de Milán,1.7,2.033,"Kramer House, in the fashion district! está en el centro de Milán y ofrece vistas a la ciudad desde el balcón. Este apartamento ofrece wifi gratis y se encuentra a 8 min a pie de Villa Necchi Campiglio y a 800 metros de GAM Milano.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro San Babila, Montenapoleone Metro Station y Estación de metro Centrale. El aeropuerto (Aeropuerto de Milán - Linate) está a 7 km."
308,Easylife - Luminosa dimora in Sant'Ambrogio,"8,8",4,Centro de Milán,1.1,1.408,"Easylife - Luminosa dimora in Sant'Ambrogio es un alojamiento con una ubicación ideal en el centro de Milán que ofrece terraza. Dársena de Milán y San Maurizio al Monastero Maggiore están a 11 min a pie y a 900 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y 2 baños con bidet y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Iglesia de Santa Maria delle Grazie, Palacio Real y Museo Del Novecento. El aeropuerto (Aeropuerto de Milán - Linate) está a 9 km."
309,Sonder Manzoni,"9,2",3,Centro de Milán,0.8,1.474,"Sonder Manzoni ofrece alojamiento con aire acondicionado en el centro de Milán, a 8 min a pie de Palacio Real, a 800 metros de Museo Del Novecento y a 13 min a pie de Porta Romana Metro Station. Hay wifi gratis.

Cada unidad cuenta con cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales por cable y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro San Babila, San Maurizio al Monastero Maggiore y Galería Vittorio Emanuele. El aeropuerto (Aeropuerto de Milán - Linate) está a 7 km."
310,Wonderful Penthouse in the Heart of Milan,"8,7",4,Centro de Milán,0.3,2.696,"Wonderful Penthouse in the Heart of Milan ofrece alojamiento bien situado en el centro de Milán, a poca distancia de Estación de metro San Babila y Montenapoleone Metro Station. Este apartamento está a 4 min a pie de Duomo Metro Station y a 800 metros de Pinacoteca de Brera.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

El personal habla inglés, español, francés y italiano, y estará encantado de dar consejos sobre la zona en recepción.

Cerca del alojamiento hay puntos de interés como Galería Vittorio Emanuele, Piazza del Duomo y Duomo Milan. El aeropuerto (Aeropuerto de Milán - Linate) está a 8 km."
311,Hotel Giacosa,"8,0",3,Viale Monza,4.0,874,"Hotel Giacosa, que tiene bar, está en la región de Lombardía, Milán, a 1,7 km de Estación de metro Lambrate y a 2,5 km de Estación de metro Centrale. Este hotel de 3 estrellas ofrece salón de uso común y habitaciones con aire acondicionado, wifi gratis y baño privado. Hay parking privado en el propio alojamiento.

En el hotel, cada habitación dispone de escritorio y TV de pantalla plana. Todas las habitaciones incluyen caja fuerte, algunas ofrecen balcón y otras también tienen vistas a la ciudad. En Hotel Giacosa, todas las habitaciones cuentan con ropa de cama y toallas.

El desayuno ofrece opciones buffet, continentales o italianas.

El personal habla árabe, inglés, italiano y filipino, y estará encantado de dar consejos sobre la zona en recepción.

GAM Milano está a 3,1 km del alojamiento, y Villa Necchi Campiglio está a 3,4 km. El aeropuerto (Aeropuerto de Milán - Linate) está a 8 km."
312,BePlace Garibaldi Suites,"8,3",3,Centro de Milán,1.4,1.118,"BePlace Garibaldi Suites dispone de vistas a la ciudad y wifi gratis. Ofrece alojamiento con una ubicación ideal en el centro de Milán, a poca distancia de Pinacoteca de Brera, Arena Civica y Castillo Sforzesco.

El alojamiento tiene aire acondicionado, zona de cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bidet, artículos de aseo gratuitos y secador de pelo. También hay nevera, fogones y cafetera.

Cerca del alojamiento hay puntos de interés como GAM Milano, La Scala y Galería Vittorio Emanuele. El aeropuerto (Aeropuerto de Milán - Linate) está a 9 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
313,MPM-Attico in Piazza Duomo,"9,0",4,Centro de Milán,0.15,2.888,"MPM-Attico in Piazza Duomo es un alojamiento muy bien situado en el centro de Milán que ofrece balcón. Este apartamento ofrece wifi gratis y se encuentra a 4 min a pie de Palacio Real y a 400 metros de Museo Del Novecento.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como San Maurizio al Monastero Maggiore, Estación de metro San Babila y Montenapoleone Metro Station. El aeropuerto (Aeropuerto de Milán - Linate) está a 8 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
